Id,Predicted
2025000,0.14461098785658658
2025001,0.1654627210989818
2025002,0.12212878438804953
2025003,0.11638636789667563
2025004,0.319733505050584
2025005,0.155528345547354
2025006,0.4192719544953764
2025007,0.21949039680799015
2025008,0.18031713583961548
2025009,0.5430575545981398
2025010,0.36049353556633074
2025011,0.1284366486528743
2025012,0.25615472756968055
2025013,0.4109979326838559
2025014,0.16860761234469768
2025015,0.13008765482708168
2025016,0.1526691378051472
2025017,0.17534949475023884
2025018,0.1909641808697559
2025019,0.12756654997304342
2025020,0.1659180077173844
2025021,0.10736474928091604
2025022,0.16972479714236383
2025023,0.3746089902604415
2025024,0.1560635484570376
2025025,0.1760021669891066
2025026,0.11624669582152201
2025027,0.07341207443510799
2025028,0.14684345980721522
2025029,0.29533141398425217
2025030,0.07545124943656403
2025031,0.1421779095484116
2025032,0.42921971565678796
2025033,0.21843281308676743
2025034,0.2669567803132098
2025035,0.3965260308329342
2025036,0.09476344189670162
2025037,0.122958483077253
2025038,0.19926203458324987
2025039,0.11334699764070176
2025040,0.08076863001906957
2025041,0.11760012945918247
2025042,0.11218170868657552
2025043,0.10779224572777599
2025044,0.09729454014792499
2025045,0.21915709159059726
2025046,0.1859213153925295
2025047,0.08500598490652334
2025048,0.2819316762386795
2025049,0.2730557902064846
2025050,0.06502318580366104
2025051,0.12506079060101005
2025052,0.14479909488900453
2025053,0.2524000495471024
2025054,0.08752801391466614
2025055,0.08135680263354712
2025056,0.1368676980152111
2025057,0.08640903360577595
2025058,0.1880178472203844
2025059,0.13915811598417585
2025060,0.2049320521596807
2025061,0.09883854927835896
2025062,0.17371643835190817
2025063,0.08947396727686047
2025064,0.20759807529462415
2025065,0.16281268551198064
2025066,0.13922021014265795
2025067,0.35927320728490164
2025068,0.1061381863354827
2025069,0.474634394619893
2025070,0.148094784049185
2025071,0.122972180630144
2025072,0.07454639851540641
2025073,0.179270442034485
2025074,0.31078768571638754
2025075,0.08831669174749567
2025076,0.12387827694603384
2025077,0.20084507039283964
2025078,0.13841529129180907
2025079,0.3158765965575672
2025080,0.2101380366192246
2025081,0.10984325535322108
2025082,0.12719900458877434
2025083,0.107246745030315
2025084,0.12304060543890262
2025085,0.14303797471691373
2025086,0.18496704501390976
2025087,0.34096963333705566
2025088,0.14965634316719545
2025089,0.15708965306797912
2025090,0.18246154721948782
2025091,0.24352773185454665
2025092,0.20186878024942193
2025093,0.1438970473918988
2025094,0.13697781258628078
2025095,0.17791718825688244
2025096,0.4453929333454972
2025097,0.11699980633842429
2025098,0.06304012048118862
2025099,0.24258024026615263
2025100,0.07060976843429938
2025101,0.18780088461733455
2025102,0.16572412797964353
2025103,0.12256583398831984
2025104,0.11768991184196012
2025105,0.13678216669267704
2025106,0.25482083921240206
2025107,0.11926430249797482
2025108,0.12410172314841782
2025109,0.14644268230749674
2025110,0.2087751339877688
2025111,0.13458474668339607
2025112,0.35736269906993257
2025113,0.08949505116460574
2025114,0.22095532654796768
2025115,0.26026738624225915
2025116,0.14789556918680988
2025117,0.2537274317672294
2025118,0.11821958215875028
2025119,0.24141923696528225
2025120,0.14471730103148195
2025121,0.21777723097970544
2025122,0.26457028487380424
2025123,0.09966552293989481
2025124,0.23786068475013813
2025125,0.11814673259379158
2025126,0.12690931565420221
2025127,0.2645835328950344
2025128,0.23514281678686447
2025129,0.11455505858462779
2025130,0.11189499904381435
2025131,0.127886072471075
2025132,0.12427311210047957
2025133,0.1824276828539405
2025134,0.07634412372648955
2025135,0.2548133252492486
2025136,0.22662729378054425
2025137,0.09871121048941484
2025138,0.12876715878837608
2025139,0.2739279565150061
2025140,0.2855155172302817
2025141,0.1322738521467417
2025142,0.32558499895007165
2025143,0.2300764133960376
2025144,0.15671160516253357
2025145,0.15650463976529783
2025146,0.0711095541115405
2025147,0.16684545589642083
2025148,0.17815024884705238
2025149,0.15202792243775765
2025150,0.12774764771466604
2025151,0.062100887953975746
2025152,0.15204367978847091
2025153,0.1254173804922395
2025154,0.1591919061952009
2025155,0.1596149086736696
2025156,0.11575900464910753
2025157,0.10640772828544395
2025158,0.11370279410447691
2025159,0.18992039507694378
2025160,0.13147246226284282
2025161,0.18170170136081076
2025162,0.1536845703237717
2025163,0.1234306849999485
2025164,0.14637311756516838
2025165,0.24146767080327813
2025166,0.3369940935807724
2025167,0.0759229774121256
2025168,0.15593288238037137
2025169,0.09490276120322859
2025170,0.14557395954080662
2025171,0.0575455464749326
