Id,Predicted
2025000,0.16145108378243098
2025001,0.12142862102031599
2025002,0.05634014579530079
2025003,0.16224413247995564
2025004,0.2857185888112645
2025005,0.17241074024249226
2025006,0.15970356242264414
2025007,0.06386615160800366
2025008,0.1516454218930627
2025009,0.09411191446578786
2025010,0.24510473733241592
2025011,0.042145133904686286
2025012,0.2309266312311947
2025013,0.29505155866721644
2025014,0.2294148812447392
2025015,0.03533020516664921
2025016,0.050720780669032794
2025017,0.2781289575331377
2025018,0.13682810191584877
2025019,0.3563054818555253
2025020,0.2170250105467598
2025021,0.1395076133106132
2025022,0.3157062248630046
2025023,0.18829171308602488
2025024,0.13492541228693755
2025025,0.23302308591173732
2025026,0.1589070379139083
2025027,0.1938906250506824
2025028,0.1148594931919463
2025029,0.09811059885623982
2025030,0.11566991655486689
2025031,0.1075918256408999
2025032,0.30248312107663633
2025033,0.18562120043204552
2025034,0.1460777300616161
2025035,0.1949573536986617
2025036,0.16237531883877054
2025037,0.03696513380828403
2025038,0.20007867139937793
2025039,0.10317477585242629
2025040,0.04209715522640225
2025041,0.032645475014696904
2025042,0.14571002966731395
2025043,0.12083748517563705
2025044,0.09250023420636838
2025045,0.2921554754388892
2025046,0.008996042485416507
2025047,0.11534666465161983
2025048,0.08584205590890319
2025049,0.12064077808854289
2025050,0.21441666650902505
2025051,0.04358837145527151
2025052,0.1598217697763412
2025053,0.20092288002182754
2025054,0.12406791926642467
2025055,0.10089377000145584
2025056,0.09071308450412785
2025057,0.10191111398903686
2025058,0.4891449336960388
2025059,0.202800923722676
2025060,0.23987792882322384
2025061,0.04614432777501173
2025062,0.12885617361233792
2025063,0.11226040692790645
2025064,0.11782881876933492
2025065,0.06371975066751168
2025066,0.07979372930457203
2025067,0.1243480413339722
2025068,0.09302388471039269
2025069,0.2095175384634287
2025070,0.14539762878472826
2025071,0.11962433490962585
2025072,0.0028377656748620863
2025073,0.14336437661180204
2025074,0.5809032195308402
2025075,0.04057268186260237
2025076,0.04779306785953209
2025077,0.06753168090107936
2025078,0.14783277419115476
2025079,0.1172151189802083
2025080,0.25015593253360174
2025081,0.11570915938311498
2025082,0.1607278919184173
2025083,0.09915439351121885
2025084,0.09263584908200287
2025085,0.1395410042648226
2025086,0.28568760662041925
2025087,0.2763930507344363
2025088,0.19239586382286278
2025089,0.1475875179806889
2025090,0.06095283863555781
2025091,0.1438124208421351
2025092,0.170058668158664
2025093,0.17730236560554158
2025094,0.09442767127713614
2025095,0.15052300766012217
2025096,0.21203133284778738
2025097,0.07984570006902403
2025098,0.008190157837688545
2025099,0.4018655888849409
2025100,0.02543295071681448
2025101,0.2894824179885332
2025102,0.0549193980545689
2025103,0.16288551097063253
2025104,0.12236156850122917
2025105,0.12716062568354902
2025106,0.09500633456848054
2025107,0.06748521594760978
2025108,0.05646411328560294
2025109,0.21704257251229564
2025110,0.20939213778267285
2025111,0.11610592357748904
2025112,0.16181336817790237
2025113,0.2525642198792245
2025114,0.40212104324662257
2025115,0.18532758484816955
2025116,0.12844752734424783
2025117,0.07735100746499893
2025118,0.04985627534083921
2025119,0.19912327043414393
